Date,Open,High,Low,Close,Adj Close,Volume
2016-08-09,27.0575008392334,27.235000610351562,27.002500534057617,27.202499389648438,25.154550552368164,105260800
2016-08-10,27.177499771118164,27.225000381469727,26.940000534057617,27.0,24.96729850769043,96034000
2016-08-11,27.1299991607666,27.232500076293945,26.962499618530273,26.982500076293945,24.95111846923828,109938000
2016-08-12,26.94499969482422,27.110000610351562,26.94499969482422,27.045000076293945,25.008913040161133,74641600
2016-08-15,27.03499984741211,27.385000228881836,27.020000457763672,27.3700008392334,25.309438705444336,103472800
2016-08-16,27.407499313354492,27.5575008392334,27.302499771118164,27.344999313354492,25.286327362060547,135177600
2016-08-17,27.274999618530273,27.342500686645508,27.084999084472656,27.30500030517578,25.249338150024414,101424000
2016-08-18,27.3075008392334,27.399999618530273,27.2549991607666,27.270000457763672,25.216970443725586,87938800
2016-08-19,27.1924991607666,27.422500610351562,27.09000015258789,27.34000015258789,25.281702041625977,101472400
2016-08-22,27.21500015258789,27.274999618530273,26.962499618530273,27.127500534057617,25.085193634033203,103280800
2016-08-23,27.147499084472656,27.329999923706055,27.13249969482422,27.212499618530273,25.163795471191406,85030800
2016-08-24,27.142499923706055,27.1875,26.920000076293945,27.00749969482422,24.97422981262207,94700400
2016-08-25,26.84749984741211,26.969999313354492,26.670000076293945,26.892499923706055,24.867895126342773,100344800
2016-08-26,26.852500915527344,26.987499237060547,26.577499389648438,26.735000610351562,24.72224998474121,111065200
2016-08-29,26.655000686645508,26.860000610351562,26.572500228881836,26.704999923706055,24.69450569152832,99881200
2016-08-30,26.450000762939453,26.625,26.375,26.5,24.504945755004883,99455600
2016-08-31,26.415000915527344,26.642499923706055,26.40999984741211,26.524999618530273,24.528059005737305,118649600
2016-09-01,26.53499984741211,26.700000762939453,26.405000686645508,26.6825008392334,24.6737003326416,106806000
2016-09-02,26.924999237060547,27.0,26.704999923706055,26.9325008392334,24.904878616333008,107210000
2016-09-06,26.975000381469727,27.075000762939453,26.877500534057617,26.924999237060547,24.897945404052734,107521600
2016-09-07,26.957500457763672,27.190000534057617,26.767499923706055,27.09000015258789,25.05052375793457,169457200
2016-09-08,26.8125,26.8174991607666,26.309999465942383,26.3799991607666,24.393978118896484,212008000
2016-09-09,26.15999984741211,26.43000030517578,25.782499313354492,25.782499313354492,23.841461181640625,186228000
2016-09-12,25.662500381469727,26.43000030517578,25.63249969482422,26.360000610351562,24.375484466552734,181171200
2016-09-13,26.877500534057617,27.197500228881836,26.809999465942383,26.987499237060547,24.955738067626953,248704800
2016-09-14,27.1825008392334,28.25749969482422,27.149999618530273,27.9424991607666,25.83884620666504,443554800
2016-09-15,28.46500015258789,28.9325008392334,28.372499465942383,28.892499923706055,26.717321395874023,359934400
2016-09-16,28.780000686645508,29.032499313354492,28.510000228881836,28.729999542236328,26.56705665588379,319547600
2016-09-19,28.797500610351562,29.045000076293945,28.3125,28.395000457763672,26.25727653503418,188092000
2016-09-20,28.262500762939453,28.530000686645508,28.127500534057617,28.392499923706055,26.254962921142578,138057200
2016-09-21,28.462499618530273,28.497499465942383,28.110000610351562,28.387500762939453,26.250341415405273,144012800
2016-09-22,28.587499618530273,28.735000610351562,28.5,28.655000686645508,26.497705459594727,124296000
2016-09-23,28.604999542236328,28.697500228881836,27.887500762939453,28.177499771118164,26.056148529052734,209924800
2016-09-26,27.90999984741211,28.34749984741211,27.887500762939453,28.219999313354492,26.0954532623291,119477600
2016-09-27,28.25,28.295000076293945,28.084999084472656,28.272499084472656,26.143993377685547,98429600
2016-09-28,28.422500610351562,28.65999984741211,28.357500076293945,28.487499237060547,26.342809677124023,118564400
2016-09-29,28.290000915527344,28.450000762939453,27.950000762939453,28.045000076293945,25.933624267578125,143548000
2016-09-30,28.114999771118164,28.342500686645508,27.950000762939453,28.262500762939453,26.1347599029541,145516400
2016-10-03,28.177499771118164,28.262500762939453,28.06999969482422,28.1299991607666,26.012222290039062,86807200
2016-10-04,28.264999389648438,28.577499389648438,28.157499313354492,28.25,26.123193740844727,118947200
2016-10-05,28.350000381469727,28.415000915527344,28.172500610351562,28.262500762939453,26.1347599029541,85812400
2016-10-06,28.424999237060547,28.584999084472656,28.282499313354492,28.47249984741211,26.328941345214844,115117200
2016-10-07,28.577499389648438,28.639999389648438,28.377500534057617,28.514999389648438,26.368240356445312,97433600
2016-10-10,28.7549991607666,29.1875,28.68000030517578,29.012500762939453,26.828290939331055,144944000
2016-10-11,29.424999237060547,29.672500610351562,29.049999237060547,29.075000762939453,26.886075973510742,256164000
2016-10-12,29.337499618530273,29.4950008392334,29.1875,29.334999084472656,27.126510620117188,150347200
2016-10-13,29.197500228881836,29.360000610351562,28.93000030517578,29.2450008392334,27.04328727722168,140769600
2016-10-14,29.469999313354492,29.542499542236328,29.282499313354492,29.407499313354492,27.19355010986328,142608800
2016-10-17,29.332500457763672,29.459999084472656,29.19499969482422,29.387500762939453,27.175050735473633,94499600
2016-10-18,29.545000076293945,29.552499771118164,29.362499237060547,29.36750030517578,27.156551361083984,98214000
2016-10-19,29.3125,29.440000534057617,28.450000762939453,29.280000686645508,27.07564926147461,80138400
2016-10-20,29.21500015258789,29.344999313354492,29.082500457763672,29.264999389648438,27.06178092956543,96503200
2016-10-21,29.202499389648438,29.227500915527344,29.06999969482422,29.149999618530273,26.955432891845703,92770800
2016-10-24,29.274999618530273,29.434999465942383,29.25,29.412500381469727,27.198169708251953,94154800
2016-10-25,29.487499237060547,29.59000015258789,29.327499389648438,29.5625,27.336877822875977,192516000
2016-10-26,28.577499389648438,28.924999237060547,28.327499389648438,28.897499084472656,26.721948623657227,264536800
2016-10-27,28.84749984741211,28.96500015258789,28.524999618530273,28.6200008392334,26.46533966064453,138248000
2016-10-28,28.467500686645508,28.802499771118164,28.362499237060547,28.43000030517578,26.28963851928711,151446800
2016-10-31,28.412500381469727,28.5575008392334,28.299999237060547,28.385000228881836,26.248031616210938,105677600
2016-11-01,28.364999771118164,28.4424991607666,27.63249969482422,27.872499465942383,25.774112701416016,175303200
2016-11-02,27.850000381469727,28.087499618530273,27.8075008392334,27.897499084472656,25.797229766845703,113326800
2016-11-03,27.7450008392334,27.864999771118164,27.387500762939453,27.457500457763672,25.52071762084961,107730400
2016-11-04,27.13249969482422,27.5625,27.02750015258789,27.209999084472656,25.290674209594727,123348000
2016-11-07,27.520000457763672,27.627500534057617,27.364999771118164,27.602500915527344,25.655485153198242,130240000
2016-11-08,27.577499389648438,27.93000030517578,27.424999237060547,27.764999389648438,25.8065242767334,97016800
2016-11-09,27.469999313354492,27.829999923706055,27.012500762939453,27.719999313354492,25.764698028564453,236705600
2016-11-10,27.772499084472656,27.772499084472656,26.457500457763672,26.947500228881836,25.046689987182617,228538000
2016-11-11,26.780000686645508,27.217500686645508,26.637500762939453,27.107500076293945,25.195405960083008,136575600
2016-11-14,26.927499771118164,26.952499389648438,26.020000457763672,26.427499771118164,24.563369750976562,204702000
2016-11-15,26.642499923706055,26.920000076293945,26.540000915527344,26.77750015258789,24.88867950439453,129058000
2016-11-16,26.674999237060547,27.5575008392334,26.649999618530273,27.497499465942383,25.557889938354492,235362000
2016-11-17,27.452499389648438,27.587499618530273,27.207500457763672,27.487499237060547,25.548599243164062,110528000
2016-11-18,27.43000030517578,27.635000228881836,27.415000915527344,27.514999389648438,25.574159622192383,113715600
2016-11-21,27.530000686645508,27.997499465942383,27.502500534057617,27.9325008392334,25.962207794189453,117058400
2016-11-22,27.987499237060547,28.104999542236328,27.850000381469727,27.950000762939453,25.97847557067871,103862000
2016-11-23,27.84000015258789,27.877500534057617,27.582500457763672,27.8075008392334,25.84602928161621,109705600
2016-11-25,27.782499313354492,27.967500686645508,27.737499237060547,27.947500228881836,25.976158142089844,45903600
2016-11-28,27.857500076293945,28.11750030517578,27.84749984741211,27.892499923706055,25.925033569335938,108776000
2016-11-29,27.69499969482422,28.00749969482422,27.517499923706055,27.864999771118164,25.899471282958984,114115200
2016-11-30,27.899999618530273,28.049999237060547,27.5674991607666,27.6299991607666,25.681047439575195,144649200
2016-12-01,27.592500686645508,27.735000610351562,27.25749969482422,27.372499465942383,25.441709518432617,148347600
2016-12-02,27.292499542236328,27.522499084472656,27.212499618530273,27.475000381469727,25.53697967529297,106112000
2016-12-05,27.5,27.50749969482422,27.0625,27.27750015258789,25.35340690612793,137298000
2016-12-06,27.375,27.59000015258789,27.297500610351562,27.487499237060547,25.548599243164062,104782000
2016-12-07,27.315000534057617,27.797500610351562,27.290000915527344,27.75749969482422,25.799558639526367,119994800
2016-12-08,27.71500015258789,28.107500076293945,27.649999618530273,28.030000686645508,26.052833557128906,108273200
2016-12-09,28.077499389648438,28.674999237060547,28.077499389648438,28.487499237060547,26.47806167602539,137610400
2016-12-12,28.322500228881836,28.75,28.122499465942383,28.325000762939453,26.327030181884766,105497600
2016-12-13,28.459999084472656,28.979999542236328,28.4375,28.797500610351562,26.76619529724121,174935200
2016-12-14,28.760000228881836,29.049999237060547,28.7450008392334,28.797500610351562,26.76619529724121,136127200
2016-12-15,28.844999313354492,29.1825008392334,28.8075008392334,28.954999923706055,26.912586212158203,186098000
2016-12-16,29.11750030517578,29.125,28.912500381469727,28.99250030517578,26.94744110107422,177404400
2016-12-19,28.950000762939453,29.344999313354492,28.9375,29.15999984741211,27.103130340576172,111117600
2016-12-20,29.184999465942383,29.375,29.170000076293945,29.237499237060547,27.17515754699707,85700000
2016-12-21,29.200000762939453,29.350000381469727,29.19499969482422,29.264999389648438,27.200716018676758,95132800
2016-12-22,29.087499618530273,29.127500534057617,28.90999984741211,29.072500228881836,27.02179527282715,104343600
2016-12-23,28.897499084472656,29.1299991607666,28.897499084472656,29.1299991607666,27.075239181518555,56998000
2016-12-27,29.1299991607666,29.450000762939453,29.122499465942383,29.315000534057617,27.247194290161133,73187600
2016-12-28,29.3799991607666,29.5049991607666,29.049999237060547,29.190000534057617,27.131013870239258,83623600
2016-12-29,29.112499237060547,29.27750015258789,29.100000381469727,29.1825008392334,27.124040603637695,60158000
2016-12-30,29.162500381469727,29.299999237060547,28.857500076293945,28.954999923706055,26.912586212158203,122345200
2017-01-03,28.950000762939453,29.082500457763672,28.690000534057617,29.037500381469727,26.9892635345459,115127600
2017-01-04,28.962499618530273,29.127500534057617,28.9375,29.0049991607666,26.95905876159668,84472400
2017-01-05,28.979999542236328,29.21500015258789,28.952499389648438,29.15250015258789,27.096149444580078,88774400
2017-01-06,29.19499969482422,29.540000915527344,29.11750030517578,29.477500915527344,27.39822769165039,127007600
2017-01-09,29.487499237060547,29.857500076293945,29.485000610351562,29.747499465942383,27.649185180664062,134247600
2017-01-10,29.6924991607666,29.844999313354492,29.575000762939453,29.77750015258789,27.67706298828125,97848400
2017-01-11,29.684999465942383,29.982500076293945,29.649999618530273,29.9375,27.82578468322754,110354400
2017-01-12,29.725000381469727,29.825000762939453,29.552499771118164,29.8125,27.709596633911133,108344800
2017-01-13,29.77750015258789,29.905000686645508,29.702499389648438,29.760000228881836,27.660802841186523,104447600
2017-01-17,29.584999084472656,30.059999465942383,29.55500030517578,30.0,27.883874893188477,137759200
2017-01-18,30.0,30.125,29.927499771118164,29.997499465942383,27.88155174255371,94852000
2017-01-19,29.850000381469727,30.022499084472656,29.842500686645508,29.94499969482422,27.832754135131836,102389200
2017-01-20,30.112499237060547,30.112499237060547,29.9325008392334,30.0,27.883874893188477,130391600
2017-01-23,30.0,30.202499389648438,29.9424991607666,30.020000457763672,27.9024658203125,88200800
2017-01-24,29.887500762939453,30.024999618530273,29.875,29.99250030517578,27.876901626586914,92844000
2017-01-25,30.104999542236328,30.524999618530273,30.06999969482422,30.469999313354492,28.32071876525879,129510400
2017-01-26,30.417499542236328,30.610000610351562,30.399999618530273,30.485000610351562,28.33466339111328,105350400
2017-01-27,30.53499984741211,30.587499618530273,30.399999618530273,30.487499237060547,28.336984634399414,82251600
2017-01-30,30.232500076293945,30.407499313354492,30.165000915527344,30.407499313354492,28.26262855529785,121510000
2017-01-31,30.287500381469727,30.34749984741211,30.155000686645508,30.337499618530273,28.197568893432617,196804000
2017-02-01,31.75749969482422,32.622501373291016,31.752500534057617,32.1875,29.917078018188477,447940000
2017-02-02,31.9950008392334,32.34749984741211,31.94499969482422,32.13249969482422,29.865947723388672,134841600
2017-02-03,32.07749938964844,32.29750061035156,32.040000915527344,32.27000045776367,29.993749618530273,98029200
2017-02-06,32.282501220703125,32.625,32.224998474121094,32.5724983215332,30.274911880493164,107383600
2017-02-07,32.6349983215332,33.022499084472656,32.61249923706055,32.88249969482422,30.563047409057617,152735200
2017-02-08,32.837501525878906,33.05500030517578,32.80500030517578,33.0099983215332,30.681549072265625,92016400
2017-02-09,32.912498474121094,33.11249923706055,32.779998779296875,33.10499954223633,30.903255462646484,113399600
